"article","description","price","img"
"BPZ:ASY6L45HF","Кабель соединительный 4.5 М, DC 0...10 В, НЕГАЛОГЕНОВЫЙ, <LINEBREAK/>VDE 0207-24","433.68"
"BPZ:ASY8L25","Кабель соединительный 2.5 М, 3-ТОЧЕЧНОЕ РЕГУЛИРОВАНИЕ, AC 24 V","203.04"
"BPZ:ASY8L45","Кабель соединительный 4.5 М, 3-ТОЧЕЧНОЕ РЕГУЛИРОВАНИЕ, AC 24 V","360.96"
"BPZ:ASY8L45HF","Кабель соединительный 4.5 М, 3-ТОЧЕЧНОЕ РЕГУЛИРОВАНИЕ, AC 24 V, НЕГАЛОГЕНОВЫЙ, <LINEBREAK/>VDE 0207-24","433.68"
"BPZ:ASY98","СТОПОРНЫЙ ВИНТ ДЛЯ КАБЕЛЬНОГО КОННЕКТОРА","58.08"
"S55174-A102","Привод клапана электротермический, AC/DC 24 V, НО, 2-позиционный, 1 М","867.12"
"S55174-A103","Привод клапана электротермический, AC 230 V, НО, 2-позиционный, 1 М","867.12"
"S55174-A105","Привод клапана электротермический, AC 24 V, НО, DC 0...10 В, 2 М","1811.28"
"S55174-A111","Привод клапана электротермический, AC/DC 24 В, НО, 2-позиционный, ШИМ","775.44"
"S55174-A112","Привод клапана электротермический, AC 230 V, НО, 2-позиционный","775.44"
"S55174-A116","Привод клапана электротермический, AC/DC 24 В, НО, 2-позиционный, ШИМ, PR","845.76"
"S55174-A123","Кабель соединительный, 2 М, ТИП 1","144.72"
"S55174-A126","Кабель соединительный, 5 М, ТИП 1","363.12"
"S55174-A129","Кабель соединительный, 10 М, ТИП 1","820.32"
"S55174-A130","Кабель соединительный, 15 М, ТИП 1","1063.68"
"S55174-A131","Кабель соединительный, 3 М, ТИП 4, ЧЁРНЫЙ","241.44"
"S55174-A132","Кабель соединительный, 5 М, ТИП 4, ЧЁРНЫЙ","363.12"
"S55174-A134","Кабель соединительный, 2 М, ТИП 1, Б/ГАЛОГЕНОВ","290.4"
"S55174-A135","Кабель соединительный, 5 М, ТИП 1, Б/ГАЛОГЕНОВ","457.2"
"S55174-A136","Кабель соединительный, 10 М, ТИП 1, Б/ГАЛОГЕНОВ","967.68"
"S55174-A137","Кабель соединительный, 0...10 В, TИП 2, 2 М","1307.28"
"S55174-A140","Кабель соединительный, 0...10 В, ТИП 3, 2 М","1307.28"
"S55174-A147","Кабель соединительный, 0..10 В, ТИП 2, 2 М, Б/ГАЛОГЕНОВ","1935.12"
"S55174-A150","Кабель соединительный, 0..10 В, ТИП 3, 2 М, Б/ГАЛОГЕНОВ","1935.12"
"S55174-A153","КАБЕЛЬ С ДОПОЛНИТЕЛЬНЫМ ВЫКЛЮЧАТЕЛЕМ, ТИП 7, 1 М","457.2"
"S55174-A155","КАБЕЛЬ С ДОПОЛНИТЕЛЬНЫМ ВЫКЛЮЧАТЕЛЕМ, ТИП 8, 1 М","457.2"
"S55174-A157","Кабель соединительный, 2 М, ТИП 1, LED-ИНДИКАТОР","435.84"
"S55174-A159","АДАПТЕР ДЛЯ КЛАПАНОВ M30 X 1.5","108.96"
"S55174-A160","АДАПТЕР ДЛЯ КЛАПАНОВ С M28X1,5: COMAP, MARKARYD, HERZ","108.96"
"S55174-A161","АДАПТЕР ДЛЯ КЛАПАНОВ С M30X1, TA","108.96"
"S55174-A164","АДАПТЕР ДЛЯ КЛАПАНОВ ДАНФОСС RA2000, PLASTIC","193.2"
"S55174-A165","АДАПТЕР ДЛЯ КЛАПАНОВ GIACOMINI","108.96"
"S55174-A166","АДАПТЕР ДЛЯ PETTINAROLI M28 X 1.5","482.64"
"S55174-A167","НАБОР АДАПТЕРОВ (5 ШТ.)","482.64"
"S55174-A168","АНТИВАНДАЛЬНАЯ ЗАЩИТА","193.2"
"S55174-A169","СТАНДАРТНЫЙ АДАПТЕР AV305","262.8"
"S55174-A171","Адаптер Markaryd, M28x1.5, 10 PCE","52.08"
"S55176-A104","Привод SPST, AC 230 В","469.92"
"S55249-V106","КЛАПАН 2-ХОДОВОЙ, ВНУТРЕННЯЯ РЕЗЬБА, PN16, DN15, KVS 2.15","519.12"
"S55249-V107","КЛАПАН 2-ХОДОВОЙ, ВНУТРЕННЯЯ РЕЗЬБА, PN16, DN20, KVS 3.5","559.68"
"S55249-V108","КЛАПАН 2-ХОДОВОЙ, ВНУТРЕННЯЯ РЕЗЬБА, PN16, DN25, KVS 5","721.92"
"S55249-V109","КЛАПАН 3-ХОДОВОЙ, ВНУТРЕННЯЯ РЕЗЬБА, PN16, DN15, KVS 2.15","574.56"
"S55249-V110","КЛАПАН 3-ХОДОВОЙ, ВНУТРЕННЯЯ РЕЗЬБА, PN16, DN20, KVS 3.5","798.96"
"S55249-V111","КЛАПАН 3-ХОДОВОЙ VXI46.25/2, ВНУТРЕННЯЯ РЕЗЬБА, PN16, DN25, KVS 5","1228.32"
"BPZ:SFA21/18","Привод клапана электромоторный, 200 N 2.5мм, AC 230 V, 2-ТОЧЕЧНЫЙ","1476"
"BPZ:SFA71/18","Привод клапана электромоторный, 200 N 2.5мм, AC 230 V, 2-ТОЧЕЧНЫЙ","1476"
"BPZ:SFP21/18","Привод клапана электромоторный, 135N, 2.5мм, AC 230 V, 2-ТОЧЕЧНЫЙ","1638.24"
"BPZ:SFP71/18","Привод клапана электромоторный, 135N, 2.5мм, AC 24 V, 2-ТОЧЕЧНЫЙ","1638.24"
"BPZ:SSB31","Привод клапана электромоторный,  AC 230 V, 3-позиционный","2110.32"
"BPZ:SSB31.1","Привод клапана электромоторный,  AC 230 V, 3-позиционный","2990.4"
"BPZ:SSB319","OEM Привод клапана электромоторный,  AC 230 V, 3-позиционный","1982.16"
"BPZ:SSB61","Привод клапана электромоторный,  AC/DC 24 V, DC 0…10V","2691.36"
"BPZ:SSB619","OEM Привод клапана электромоторный,  AC/DC 24 V, DC 0…10V","2520.48"
"BPZ:SSB81","Привод клапана электромоторный,  AC 24 V, 3-позиционный","1839.12"
"BPZ:SSB81.1","Привод клапана электромоторный,  AC 24 V, 3-позиционный","2840.88"
"BPZ:SSB819","OEM Привод клапана электромоторный,  AC 24 V, 3-позиционный","1659.6"
"BPZ:SSP31","Привод клапана электромоторный,  AC 230 V, 3-позиционный","2116.8"
"BPZ:SSP61","Привод клапана электромоторный,  AC/DC 24 V, DC 0…10V","2691.36"
"BPZ:SSP81","Привод клапана электромоторный,  AC 24 V, 3-позиционный","1847.76"
"BPZ:SSP81.04","Привод клапана электромоторный,  AC 24 V, 3-позиционный","1945.92"
"BPZ:SSY319","ЭЛЕКТРОМОТОРНЫЙ ПРИВОД КЛАПАНА","2413.68"
"BPZ:SSY319/30","Привод калапана, 300Н, шток 5.5 мм","2541.84"
"BPZ:SSY319/60","ЭЛЕКТРОМОТОРНЫЙ ПРИВОД КЛАПАНА","2734.08"
"BPZ:VMP45.10-0.25","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.25","1326.48"
"BPZ:VMP45.10-0.4","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.4","1356.48"
"BPZ:VMP45.10-0.63","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.63","1326.48"
"BPZ:VMP45.10-1","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1","1326.48"
"BPZ:VMP45.10-1.6","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1.6","1326.48"
"BPZ:VMP45.15-2.5","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, PN16,  DN15, KVS 2.5","1661.76"
"BPZ:VMP45.20-4","Клапан регулирующий, 3-ходовой седельный С БАЙПАССОМ, PN16, DN20, KVS 4","2035.68"
"BPZ:VMP469.10-0.63","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, DN10, KVS 0.63, ШТОК 5.5","956.88"
"BPZ:VMP469.10-1","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, DN10, KVS 1, ШТОК 5.5","956.88"
"BPZ:VMP469.10-1.6","Клапан регулирующий OEM","956.88"
"BPZ:VMP469.15-2.5","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 2.5, DN 15, ШТОК 2.5","1142.88"
"BPZ:VMP469.15-4","Клапан регулирующий OEM","1341.36"
"BPZ:VMP47.10-0.25","Клапан регулирующий С БАЙПАССОМ, седельный, 3-ходовой, DN16, KVS 0.25","1072.32"
"BPZ:VMP47.10-0.25S","Клапан регулирующий, 3-Х ХОДОВОЙ, KVS 0.25, DN 10, ШТОК 2.5","1247.52"
"BPZ:VMP47.10-0.4","Клапан регулирующий с байпассом, седельный, 3-ходовой, DN16, KVS 0.4","1048.8"
"BPZ:VMP47.10-0.4S","Клапан регулирующий, 3-Х ХОДОВОЙ, KVS 0.4, DN 10, ШТОК 2.5","1247.52"
"BPZ:VMP47.10-0.63","Клапан регулирующий с байпассом, седельный, 3-ходовой, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.63","1048.8"
"BPZ:VMP47.10-0.63S","Клапан регулирующий, 3-Х ХОДОВОЙ, KVS 0.63, DN 10, ШТОК 2.5","1068"
"BPZ:VMP47.10-1","Клапан регулирующий с байпассом, седельный, 3-ходовой, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1","1048.8"
"BPZ:VMP47.10-1.6","Клапан регулирующий с байпассом, седельный, 3-ходовой, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1.6","1048.8"
"BPZ:VMP47.10-1.6S","Клапан регулирующий, 3-Х ХОДОВОЙ, KVS 1.6, DN 10, ШТОК 2.5","1068"
"BPZ:VMP47.10-1S","Клапан регулирующий, 3-Х ХОДОВОЙ, KVS 1, DN 10, ШТОК 2.5","1068"
"BPZ:VMP47.15-2.5","Клапан регулирующий с байпассом, седельный, 3-ходовой, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 2.5","1294.32"
"BPZ:VMP47.15-2.5S","Клапан регулирующий, 3-Х ХОДОВОЙ, KVS 2.5, DN 15, ШТОК 2.5","1313.76"
"BPZ:VVP45.10-0.25","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.25","897.12"
"BPZ:VVP45.10-0.4","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.4","897.12"
"BPZ:VVP45.10-0.63","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.63","897.12"
"BPZ:VVP45.10-1","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1","897.12"
"BPZ:VVP45.10-1.6","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1.6","897.12"
"BPZ:VVP45.15-2.5","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 2.5","1119.36"
"BPZ:VVP45.15-2.5N","КЛАПАН 2-ХОДОВОЙ СЕДЕЛЬНЫЙ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 2.5","1672.56"
"BPZ:VVP45.20-4","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN20, KVS 4","1352.16"
"BPZ:VVP45.20-4N","КЛАПАН 2-ХОДОВОЙ СЕДЕЛЬНЫЙ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN20, KVS 4","1789.92"
"BPZ:VVP45.25-6.3","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN25, KVS 6.3","2285.52"
"BPZ:VVP45.25-6.3N","КЛАПАН 2-ХОДОВОЙ СЕДЕЛЬНЫЙ, ВНЕШНЯЯ РЕЗЬБА, PN16, DN25, KVS 6,3","2477.76"
"BPZ:VVP459.10-0.63","Клапан регулирующий OEM, 2-Х ХОДОВОЙ, KVS 0.63, DN 10, ШТОК 5.5","807.36"
"BPZ:VVP459.10-1","Клапан регулирующий OEM, 2-Х ХОДОВОЙ, KVS 1, DN 10, ШТОК 5.5","807.36"
"BPZ:VVP459.10-1.6","Клапан регулирующий OEM, 2-Х ХОДОВОЙ, KVS 1.6, DN 10, ШТОК 5.5","807.36"
"BPZ:VVP459.15-2.5","Клапан регулирующий OEM, 2-Х ХОДОВОЙ, KVS 2.5, DN 15, ШТОК 5.5","980.4"
"BPZ:VVP459.20-4","Клапан регулирующий OEM, 2-Х ХОДОВОЙ, KVS 4, DN 20, ШТОК 5.5","1181.28"
"BPZ:VVP459.25-6.3","Клапан регулирующий OEM, 2-Х ХОДОВОЙ, KVS 6.3, DN 25, ШТОК 5.5","2035.68"
"BPZ:VVP47.10-0.25","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.25","747.6"
"BPZ:VVP47.10-0.25S","Клапан регулирующий, 2-ходовой, фланцевый, седельный KVS 0.25, DN 10, ШТОК 2.5","877.92"
"BPZ:VVP47.10-0.4","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10 KVS 0.4","747.6"
"BPZ:VVP47.10-0.4S","Клапан регулирующий, 2-ходовой, фланцевый, седельный KVS 0.4, DN 10, ШТОК 2.5","877.92"
"BPZ:VVP47.10-0.63","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.63","747.6"
"BPZ:VVP47.10-0.63S","Клапан регулирующий, 2-ходовой, фланцевый, седельный KVS 0.63, DN 10, ШТОК 2.5","803.04"
"BPZ:VVP47.10-1","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1","747.6"
"BPZ:VVP47.10-1.6","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1.6","747.6"
"BPZ:VVP47.10-1.6S","Клапан регулирующий, 2-ходовой, фланцевый, седельный KVS 1.6, DN 10, ШТОК 2.5","786"
"BPZ:VVP47.10-1S","Клапан регулирующий, 2-ходовой, фланцевый, седельный KVS 1, DN 10, ШТОК 2.5","786"
"BPZ:VVP47.15-2.5","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 2.5","888.48"
"BPZ:VVP47.15-2.5S","Клапан регулирующий, 2-ходовой, фланцевый, седельный KVS 2.5, DN 15, ШТОК 2.5","944.16"
"BPZ:VVP47.20-4","Клапан регулирующий, 2-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN20, KVS 4","1112.88"
"BPZ:VXP45.10-0.25","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 0.25","1127.76"
"BPZ:VXP45.10-0.4","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 0.4","1127.76"
"BPZ:VXP45.10-0.63","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 0.63","1102.08"
"BPZ:VXP45.10-1","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 1","1102.08"
"BPZ:VXP45.10-1.6","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 1.6","1102.08"
"BPZ:VXP45.15-2.5","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN20, KVS 2.5","1322.16"
"BPZ:VXP45.20-4","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN20, KVS 4","1546.56"
"BPZ:VXP45.25-6.3","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN25, KVS 6.3","2499.12"
"BPZ:VXP459.10-0.63","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 0.63, DN 10, ШТОК 5.5","1123.44"
"BPZ:VXP459.10-1","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 1, DN 10, ШТОК 5.5","1029.6"
"BPZ:VXP459.10-1.6","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 1.6, DN 10, ШТОК 5.5","1001.76"
"BPZ:VXP459.15-2.5","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 2.5, DN 15, ШТОК 5.5","1187.52"
"BPZ:VXP459.20-4","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 4, DN 20, ШТОК 5.5","1375.68"
"BPZ:VXP459.25-6.3","Клапан регулирующий OEM, 3-Х ХОДОВОЙ, KVS 6.3, DN 25, ШТОК 5.5","2264.16"
"BPZ:VXP469.10-0.25","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1001.76"
"BPZ:VXP469.10-0.4","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1001.76"
"BPZ:VXP469.10-0.63","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1001.76"
"BPZ:VXP469.10-1","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1001.76"
"BPZ:VXP469.10-1.6","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1001.76"
"BPZ:VXP469.15-2.5","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1065.84"
"BPZ:VXP469.20-4","Клапан регулирующий OEM, РЕЗЬБОВОЙ","1125.6"
"BPZ:VXP47.10-0.25","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.25","903.6"
"BPZ:VXP47.10-0.4","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.4","903.6"
"BPZ:VXP47.10-0.63","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 0.63","877.92"
"BPZ:VXP47.10-1","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1","877.92"
"BPZ:VXP47.10-1.6","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN10, KVS 1.6","877.92"
"BPZ:VXP47.15-2.5","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN15, KVS 2.5","1048.8"
"BPZ:VXP47.20-4","Клапан регулирующий, 3-ходовой седельный, ВНЕШНЯЯ РЕЗЬБА, PN16, DN20, KVS 4","1234.56"
"","","0"
"Клапаны и приводы / Клапаны и приводы радиаторные","","0"
"BPZ:ADN10","КЛАПАН радиаторный прямой, PN10, DN10, KVS 0..1.8","262.8"
"BPZ:ADN15","КЛАПАН радиаторный прямой, PN10, DN15, KVS 0..2.5","275.52"
"BPZ:ADN20","КЛАПАН радиаторный прямой, PN10, DN20, KVS 0..3.0","371.76"
"BPZ:AEN10","КЛАПАН радиаторный угловой, PN10, DN10, KVS 0..1.8","262.8"
"BPZ:AEN15","КЛАПАН радиаторный угловой, PN10, DN15, KVS 0..2.5","275.52"
"BPZ:AEN20","КЛАПАН радиаторный угловой, PN10, DN20, KVS 0..3.0","371.76"
"BPZ:ATN2","ФИТИНГ, УСТОЙЧИВЫЙ К ВНЕШНИМ ВОЗДЕЙСТВИЯМ","113.52"
"BPZ:ATN4","РУЧКА НАСТРОЙКИ, БЕЛАЯ, ДЛЯ VDN../VEN../VUN../VPD../VPE..","36.24"
"BPZ:AV15-15","ФИТИНГ КОМПРЕССИОННЫЙ, 1/2''-CLC,  15 мм CU","47.52"
"BPZ:AV53","ПЕРЕХОДНИК НА КЛАПАН DANFOSS RA-N (RA2000)","166.56"
"BPZ:AV54","ПЕРЕХОДНИК НА КЛАПАН DANFOSS RAVL","375.84"
"BPZ:AV55","ПЕРЕХОДНИК НА КЛАПАН DANFOSS RAV","510.48"
"BPZ:AV56","ПЕРЕХОДНИК НА КЛАПАН GIACOMINI","493.44"
"BPZ:AV57","ПЕРЕХОДНИК НА КЛАПАН HERZ","252"
"BPZ:AV58","ПЕРЕХОДНИК НА КЛАПАН OVENTROP M30X1","465.6"
"BPZ:AV60","ПЕРЕХОДНИК НА КЛАПАН TA TO 2002","252"
"BPZ:AV61","ПЕРЕХОДНИК НА КЛАПАН MMA MARKARYD","252"
"BPZ:AVN15-15","ОБЖИМНЫЕ ФИТИНГИ ½“, 15 мм ДЛЯ МЕДНЫХ ИЛИ СТАЛЬНЫХ ТРУБ","399.36"
"BPZ:AVN15A16","ОБЖИМНЫЕ ФИТИНГИ ½“, 16X2 мм ДЛЯ ПЛАСТИКОВЫХ ТРУБ С АЛЮМИНЕВОЙ ФОЛЬГОЙ","121.2"
"BPZ:RTN51","ПРИВОД ТЕРМОСТАТИЧЕСКИЕ, RAL 9016, МАТОВЫЕ","324.72"
"BPZ:RTN51G","ПРИВОД ТЕРМОСТАТИЧЕСКИЕ, RAL 9016, БЛЕСТЯЩИЕ","324.72"
"BPZ:RTN71","ПРИВОД ТЕРМОСТАТИЧЕСКИЕ С УДАЛЁННЫМ ДатчикОМ","1238.88"
"BPZ:RTN81","ПРИВОД ТЕРМОСТАТИЧЕСКИЕ С УДАЛЁННЫМ ЗАДатчикОМ","1341.36"
"S55174-A100","Привод клапана электротермический, AC/DC 24 В, НЗ, 2-позиционный, ШИМ, 1 М","773.28"
"S55174-A101","Привод клапана электротермический, AC 230 V, НЗ, 2-позиционный, 1 М","758.4"
"S55174-A104","Привод клапана электротермический, AC 24 V, НЗ, DC 0...10 В, 2 М","1792.08"
"S55174-A106","Привод клапана электротермический, AC/DC 24 В, HD, 2-позиционный, 0,8 М","692.16"
"S55174-A107","Привод клапана электротермический, AC 230 V, HD, 2-позиционный, 0,8 М","679.2"
"S55174-A109","Привод клапана электротермический, AC/DC 24 В, НЗ, 2-позиционный, ШИМ","681.36"
"S55174-A110","Привод клапана электротермический, AC 230 V, НЗ, 2-позиционный","668.64"
"S55174-A113","Привод клапана электротермический, AC/DC 24 В, НЗ, 2-позиционный, ШИМ, MP","576.72"
"S55174-A114","Привод клапана электротермический, AC 230 V, НЗ, 2-позиционный, MP","566.16"
"S55174-A115","Привод клапана электротермический, AC/DC 24 В, НЗ, 2-позиционный, ШИМ, PR","807.36"
"S55174-A117","Привод клапана электротермический, AC/DC 24 В, НЗ, 2-позиционный, ШИМ, ЧЁРНЫЙ","681.36"
"S55174-A118","Привод клапана электротермический, AC 230 V, НЗ, 2-позиционный, ЧЁРНЫЙ","668.64"
"S55180-A105","Привод клапана 100Н","#VALUE!"
"S55180-A106","Привод клапана 100Н","#VALUE!"
"S55180-A107","Привод клапана 100Н","#VALUE!"
"S55180-A108","Привод клапана 100Н","#VALUE!"
"S55180-A109","Привод клапана 100Н","#VALUE!"
"S55180-A110","Привод клапана 100Н","#VALUE!"
"BPZ:SSA31.04","Привод клапана электромоторный, 160 Н, 2.5 мм, 1.5 М, AC 230 V, 3-ТОЧ., ВКЛ/ВЫКЛ","1945.92"
"BPZ:SSA31.1","Привод клапана электромоторный,  AC 230 V, 3-позиционный","2798.16"
"BPZ:SSA81.1","Привод клапана электромоторный,  AC 24 V, 3-позиционный","2926.32"
"BPZ:VD115CLC","Клапан 2-ХОДОВЫЕ МАЛЫЕ, DIN, DN15, KV 0.25...1.9","371.76"
"BPZ:VD120CLC","Клапан 2-ХОДОВЫЕ МАЛЫЕ, DIN, DN20, KV 0.25...2.6","484.8"
"BPZ:VD125CLC","Клапан 2-ХОДОВЫЕ МАЛЫЕ, DIN, DN25, KV 0.25...2.6","593.76"
"BPZ:VDN110","Клапан радиаторный, 2-ходовой седельный, DIN, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN10, KVS 0.09..0.63","296.88"
"BPZ:VDN115","Клапан радиаторный, 2-ходовой седельный, DIN, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN15, KVS 0.10..0.89","337.44"
"BPZ:VDN120","Клапан радиаторный, 2-ходовой седельный, DIN, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN20, KVS 0.31..1.41","495.6"
"BPZ:VDN210","Клапан радиаторный, 2-ходовой седельный, NF, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN10, KVS 0.09..0.63","296.88"
"BPZ:VDN215","Клапан радиаторный, 2-ходовой седельный, NF, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN15, KVS 0.10..0.89","337.44"
"BPZ:VDN220","Клапан радиаторный, 2-ходовой седельный, NF, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN20, KVS 0.31..1.41","495.6"
"BPZ:VEN110","Клапан радиаторный угловой, 2-ходовой седельный, DIN, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN10, KV 0.09..0.63","296.88"
"BPZ:VEN115","Клапан радиаторный угловой, 2-ходовой седельный, DIN, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN15, KV 0.10..0.89","337.44"
"BPZ:VEN120","Клапан радиаторный угловой, 2-ходовой седельный, DIN, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN20, KV 0.31...1.41","495.6"
"BPZ:VEN210","Клапан радиаторный угловой, 2-ходовой седельный, NF, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN10, KVS 0.09..0.63","296.88"
"BPZ:VEN215","Клапан радиаторный угловой, 2-ходовой седельный, NF, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN15, KVS 0.10..0.89","337.44"
"BPZ:VEN220","Клапан радиаторный угловой, 2-ходовой седельный, NF, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN20, KVS 0.31...1.41","495.6"
"BPZ:VUN210","РЕВЕРСИВНЫЕ Клапан радиаторный угловой, 2-ходовой седельный, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN10, KVS 0.14..0.60","322.56"
"BPZ:VUN215","РЕВЕРСИВНЫЕ Клапан радиаторный угловой, 2-ходовой седельный, 2-Х ТРУБНАЯ СИСТЕМА, PN10, DN15, KVS 0.13..0.77","371.76"
"","","0"
"Клапаны и приводы / Клапаны и приводы поворотные","","0"
"BPZ:ASC36","ПЕРЕКЛЮЧАТЕЛЬ ДОПОЛНИТЕЛЬНЫЙ ДВОЙНОЙ ДЛЯ SQL36E","2477.76"
"BPZ:ASK46.1","РУЧКА ДЛЯ VKF46.. ОТ DN40 ДО DN65","948.48"
"BPZ:ASK46.2","РУЧКА ДЛЯ VKF46.. ОТ DN80 ДО DN125","1217.52"
"BPZ:ASK46.3","РУЧКА ДЛЯ VKF46.. ОТ DN150 ДО DN200","1738.8"
"BPZ:ASK46.4","РУЧКА ДЛЯ VKF46.. ОТ DN250 ДО DN400","6429.36"
"BPZ:ASZ36","ПОТЕНЦИОМЕТР 1000 OHM ДЛЯ SQL36E","6408"
"S55162-A100","Привод клапана электромоторный, 10 НМ, 90°, AC/DC 24 В, DC 0…10 В / DC 4…20 МА","8415.84"
"S55162-A101","Привод клапана электромоторный 10 НМ, 90°, AC/DC 24 В, DC 0…10 В / DC 4…20 МА, 30 С","8778.96"
"S55162-A102","Привод клапана электромоторный 20 НМ, 90°, AC/DC 24 В, DC 0…10 В / DC 4…20 МА","10573.2"
